,AA,Int,CCplus_APCCvsPCC_asAPCC,CCplus_expected_asAPCC,CCplus_APCCvsPCC_asPCC,CCplus_expected_asPCC
2045,PS,I1,0,-0.000338603,0,-0.000380928
2046,PS,I4,0,-0.000338603,0,-0.000380928
2047,PS,I5,0,-0.000190464,0,-0.000190464
2048,PS,I6,0,-0.000190464,0,-0.000190464
2049,PT,I2_P,0,-0.000169407,0,0
2050,PT,I3_P,0,-0.000167235,0,0
2051,PT,I2_A,0,-0.000107508,0,-0.000107508
2052,PT,I3_A,0,-0.000107508,0,-0.000107508
2053,PT,I1,0,-0.000191125,0,-0.000215016
2054,PT,I4,0,-0.000191125,0,-0.000215016
2055,PT,I5,0,-0.000107508,0,-0.000107508
2056,PT,I6,0,-0.000107508,0,-0.000107508
2057,PV,I2_P,0,-0.000262023,0,0
2058,PV,I3_P,0,-0.000258664,0,0
2059,PV,I2_A,0,-0.000166284,0,-0.000166284
2060,PV,I3_A,0,-0.000166284,0,-0.000166284
2061,PV,I1,0,-0.000295616,0,-0.000332568
2062,PV,I4,0,-0.000295616,0,-0.000332568
2063,PV,I5,0,-0.000166284,0,-0.000166284
2064,PV,I6,0,-0.000166284,0,-0.000166284
2065,PW,I2_P,0,-2.18E-05,0,0
2066,PW,I3_P,0,-2.15E-05,0,0
2067,PW,I2_A,0,-1.38E-05,0,-1.38E-05
2068,PW,I3_A,0,-1.38E-05,0,-1.38E-05
2069,PW,I1,0,-2.46E-05,0,-2.77E-05
2070,PW,I4,0,-2.46E-05,0,-2.77E-05
2071,PW,I5,0,-1.38E-05,0,-1.38E-05
2072,PW,I6,0,-1.38E-05,0,-1.38E-05
2073,PY,I2_P,0,-8.73E-05,0,0
2074,PY,I3_P,0,-8.62E-05,0,0
2075,PY,I2_A,0,-5.54E-05,0,-5.54E-05
2076,PY,I3_A,0,-5.54E-05,0,-5.54E-05
2077,PY,I1,0,-9.85E-05,0,-0.000110856
2078,PY,I4,0,-9.85E-05,0,-0.000110856
2079,PY,I5,0,-5.54E-05,0,-5.54E-05
2080,PY,I6,0,-5.54E-05,0,-5.54E-05
2081,QA,I2_P,0,0,0,0
2082,QA,I3_P,0,0,0,0
2083,QA,I2_A,0,-0.00654731,0,-0.00654731
2084,QA,I3_A,0,-0.00654731,-0.009259259,-0.00654731
2085,QA,I1,0,0,0,0
2086,QA,I4,0,0,0,0
2087,QA,I5,-0.012738854,-0.00654731,0.012820513,0.006273203
2088,QA,I6,0.008403361,0.001856051,0.006329114,-0.000218196
2089,QC,I2_P,0,0,0,0
2090,QC,I3_P,0,0,0,0
2091,QC,I2_A,0,-0.000575885,0,-0.000575885
2092,QC,I3_A,0,-0.000575885,-0.009259259,-0.000575885
2093,QC,I1,0,0,0,0
2094,QC,I4,0,0,0,0
2095,QC,I5,0,-0.000575885,0,-0.000575885
2096,QC,I6,0,-0.000575885,0,-0.000575885
2097,QD,I2_P,0,0,0,0
2098,QD,I3_P,0,0,0,0
2099,QD,I2_A,0,-0.00352488,0,-0.00352488
2100,QD,I3_A,0,-0.00352488,0,-0.00352488
2101,QD,I1,0,0,0,0
2102,QD,I4,0,0,0,0
2103,QD,I5,0.008547009,0.005022129,0,-0.00352488
2104,QD,I6,0,-0.00352488,0,-0.00352488
2105,QE,I2_P,0,0,0,0
2106,QE,I3_P,0,0,0,0
2107,QE,I2_A,0,-0.0107447,0,-0.0107447
2108,QE,I3_A,0,-0.0107447,0,-0.0107447
2109,QE,I1,0,0,0,0
2110,QE,I4,0,0,0,0
2111,QE,I5,0.017094017,0.006349317,-0.001993105,-0.004334444
2112,QE,I6,0,-0.0107447,0,-0.0107447
2113,QF,I2_P,0,0,0,0
2114,QF,I3_P,0,0,0,0
2115,QF,I2_A,0,-0.00223397,-0.009259259,-0.00223397
2116,QF,I3_A,0,-0.00223397,0,-0.00223397
2117,QF,I1,0,0,0,0
2118,QF,I4,0,0,0,0
2119,QF,I5,0,-0.00223397,0,-0.00223397
2120,QF,I6,0,-0.00223397,0,-0.00223397
2121,QG,I2_P,0,0,0,0
2122,QG,I3_P,0,0,0,0
2123,QG,I2_A,0,-0.00122134,0,-0.00122134
2124,QG,I3_A,0,-0.00122134,0,-0.00122134
2125,QG,I1,0,0,0,0
2126,QG,I4,0,0,0,0
2127,QG,I5,0,-0.00122134,0,-0.00122134
2128,QG,I6,0,-0.00122134,0,-0.00122134
2129,QH,I2_P,0,0,0,0
2130,QH,I3_P,0,0,0,0
2131,QH,I2_A,0,-0.00180109,0,-0.00180109
2132,QH,I3_A,0,-0.00180109,0,-0.00180109
2133,QH,I1,0,0,0,0
2134,QH,I4,0,0,0,0
2135,QH,I5,0.008547009,0.006745919,0,-0.00180109
2136,QH,I6,0,-0.00180109,-0.008547009,-0.00180109
2137,QI,I2_P,0,0,0,0
2138,QI,I3_P,0,0,0,0
2139,QI,I2_A,-0.005649718,-0.00510953,0,-0.00510953
2140,QI,I3_A,-0.005649718,-0.00510953,0,-0.00510953
2141,QI,I1,0,0,0,0
2142,QI,I4,0,0,0,0
2143,QI,I5,0.0023409,0.029078504,-0.008403361,-0.00510953
2144,QI,I6,-0.006369427,-0.00510953,-0.012982798,0.007548698
2145,QK,I2_P,0,0,0,0
2146,QK,I3_P,0,0,0,0
2147,QK,I2_A,0,-0.00575885,0,-0.00575885
2148,QK,I3_A,0,-0.00575885,-0.009259259,-0.00575885
2149,QK,I1,0,0,0,0
2150,QK,I4,0,0,0,0
2151,QK,I5,0,-0.00575885,0.012820513,0.007061663
2152,QK,I6,-0.006369427,-0.00575885,-0.008547009,-0.00575885
2153,QL,I2_P,0,0,0,0
2154,QL,I3_P,0,0,0,0
2155,QL,I2_A,0.017606096,0.010810514,-0.023965142,0.000626595
2156,QL,I3_A,0.004204441,0.003058576,0.003812636,0.000626595
2157,QL,I1,0,0,0,0
2158,QL,I4,0,0,0,0
2159,QL,I5,-0.00838369,0.004648717,0.011689291,0.058067521
2160,QL,I6,-0.038751806,0.037974868,0.046197122,0.050845839
2161,QM,I2_P,0,0,0,0
2162,QM,I3_P,0,0,0,0
2163,QM,I2_A,0.007751938,0.005664838,-0.009259259,-0.0020871
2164,QM,I3_A,0.007751938,0.005664838,0,-0.0020871
2165,QM,I1,0,0,0,0
2166,QM,I4,0,0,0,0
2167,QM,I5,0,-0.0020871,-0.008403361,-0.0020871
2168,QM,I6,-0.006369427,-0.0020871,0.006329114,0.004242014
2169,QN,I2_P,0,0,0,0
2170,QN,I3_P,0,0,0,0
2171,QN,I2_A,0,-0.00237311,0,-0.00237311
2172,QN,I3_A,0,-0.00237311,0,-0.00237311
2173,QN,I1,0,0,0,0
2174,QN,I4,0,0,0,0
2175,QN,I5,-0.010561272,0.006173899,0.006410256,0.004037146
2176,QN,I6,0,-0.00237311,0.018987342,0.016614232
2177,QP,I2_P,0,0,0,0
2178,QP,I3_P,0,0,0,0
2179,QP,I2_A,0,-0.000287556,0,-0.000287556
2180,QP,I3_A,0,-0.000287556,0,-0.000287556
2181,QP,I1,0,0,0,0
2182,QP,I4,0,0,0,0
2183,QP,I5,0,-0.000287556,0,-0.000287556
2184,QP,I6,0,-0.000287556,0,-0.000287556
2185,QQ,I2_P,0.018691589,-0.002413185,-0.043090382,-0.066126816
2186,QQ,I3_P,0,-0.021825226,-0.013680419,-0.060446067
2187,QQ,I2_A,0,-0.00597529,0,-0.00597529
2188,QQ,I3_A,0,-0.00597529,0,-0.00597529
2189,QQ,I1,-0.013499593,0.011309826,0.004335492,0.006763564
2190,QQ,I4,-0.033507743,0.002906465,0.004335492,0.006763564
2191,QQ,I5,0,-0.00597529,0,-0.00597529
2192,QQ,I6,0,-0.00597529,-0.008547009,-0.00597529
2193,QR,I2_P,0.018691589,0.009958094,0,0
2194,QR,I3_P,0,-0.008621527,0,0
2195,QR,I2_A,0,-0.00554241,-0.009259259,-0.00554241
2196,QR,I3_A,0,-0.00554241,0,-0.00554241
2197,QR,I1,0,-0.009853173,0.002301558,0.00802346
2198,QR,I4,0.021034829,0.023760272,0.002301558,0.00802346
2199,QR,I5,-0.006369427,-0.00554241,0,-0.00554241
2200,QR,I6,0.008403361,0.002860951,-0.008547009,-0.00554241
2201,QS,I2_P,0,-0.00623647,0,0
2202,QS,I3_P,0,-0.006156516,0,0
2203,QS,I2_A,0,-0.00395776,0,-0.00395776
2204,QS,I3_A,0,-0.00395776,0,-0.00395776
2205,QS,I1,0.003903497,0.009770705,-0.002033935,-0.001546093
2206,QS,I4,0,-0.007036018,-0.002033935,-0.001546093
2207,QS,I5,-0.006369427,-0.00395776,0,-0.00395776
2208,QS,I6,0,-0.00395776,0,-0.00395776
2209,QT,I2_P,0,-0.003520195,0,0
2210,QT,I3_P,0.018181818,0.014706754,0,0
2211,QT,I2_A,0.007751938,0.005517968,0,-0.00223397
2212,QT,I3_A,0,-0.00223397,0.006535948,0.004301978
2213,QT,I1,0,-0.003971502,0,-0.00446794
2214,QT,I4,0.004228106,0.01283522,0,-0.00446794
2215,QT,I5,0,-0.00223397,0.006410256,0.004176286
2216,QT,I6,-0.006369427,-0.00223397,0,-0.00223397
2217,QV,I2_P,-0.013071895,-0.005444731,0,0
2218,QV,I3_P,0,-0.005374927,0,0
2219,QV,I2_A,0.015503876,0.012048566,0,-0.00345531
2220,QV,I3_A,0.007751938,0.004296628,0,-0.00345531
2221,QV,I1,0,-0.006142773,-0.008403361,-0.00691062
2222,QV,I4,-0.012578616,-0.006142773,-0.008403361,-0.00691062
2223,QV,I5,-0.010561272,0.005091699,-0.00398621,0.009365203
2224,QV,I6,0.002033935,0.004948051,0.025316456,0.021861146
2225,QW,I2_P,0,-0.000453119,0,0
2226,QW,I3_P,0,-0.000447309,0,0
2227,QW,I2_A,0,-0.000287556,0,-0.000287556
2228,QW,I3_A,0,-0.000287556,0,-0.000287556
2229,QW,I1,0,-0.000511211,0,-0.000575112
2230,QW,I4,0,-0.000511211,0,-0.000575112
2231,QW,I5,0,-0.000287556,0,-0.000287556
2232,QW,I6,0,-0.000287556,0,-0.000287556
2233,QY,I2_P,0,-0.00181491,0,0
2234,QY,I3_P,0,-0.001791642,0,0
2235,QY,I2_A,0,-0.00115177,0,-0.00115177
2236,QY,I3_A,0,-0.00115177,0,-0.00115177
2237,QY,I1,0,-0.002047591,0.006369427,0.004065887
2238,QY,I4,0,-0.002047591,0.006369427,0.004065887
2239,QY,I5,0,-0.00115177,0,-0.00115177
2240,QY,I6,-0.012738854,-0.00115177,0,-0.00115177
2241,RA,I2_P,0,0,0,0
2242,RA,I3_P,0,0,0,0
2243,RA,I2_A,-0.005649718,-0.00607299,0.006535948,0.000462958
2244,RA,I3_A,0,-0.00607299,0,-0.00607299
2245,RA,I1,0,0,0,0
2246,RA,I4,0,0,0,0
2247,RA,I5,0,-0.00607299,0.006410256,0.000337266
2248,RA,I6,0.008403361,0.002330371,-0.008547009,-0.00607299
2249,RC,I2_P,0,0,0,0
2250,RC,I3_P,0,0,0,0
2251,RC,I2_A,0,-0.000534165,0,-0.000534165
2252,RC,I3_A,0,-0.000534165,0,-0.000534165
2253,RC,I1,0,0,0,0
2254,RC,I4,0,0,0,0
2255,RC,I5,0,-0.000534165,0.006410256,0.005876091
2256,RC,I6,-0.006369427,-0.000534165,0,-0.000534165
2257,RD,I2_P,0,0,0,0
2258,RD,I3_P,0,0,0,0
2259,RD,I2_A,0,-0.00326952,0,-0.00326952
2260,RD,I3_A,0,-0.00326952,0,-0.00326952
2261,RD,I1,0,0,0,0
2262,RD,I4,0,0,0,0
2263,RD,I5,0,-0.00326952,0,-0.00326952
2264,RD,I6,0,-0.00326952,0,-0.00326952
2265,RE,I2_P,0,0,0,0
2266,RE,I3_P,0,0,0,0
2267,RE,I2_A,0.007751938,-0.002214362,0,-0.0099663
2268,RE,I3_A,0,-0.0099663,-0.009259259,-0.0099663
2269,RE,I1,0,0,0,0
2270,RE,I4,0,0,0,0
2271,RE,I5,0,-0.0099663,-0.008403361,-0.0099663
2272,RE,I6,0.008403361,-0.001562939,0,-0.0099663
2273,RF,I2_P,0,0,0,0
2274,RF,I3_P,0,0,0,0
2275,RF,I2_A,0,-0.00207213,0,-0.00207213
2276,RF,I3_A,0,-0.00207213,0,-0.00207213
2277,RF,I1,0,0,0,0
2278,RF,I4,0,0,0,0
2279,RF,I5,0,-0.00207213,0,-0.00207213
2280,RF,I6,0,-0.00207213,0.012658228,0.010586098
2281,RG,I2_P,0,0,0,0
2282,RG,I3_P,0,0,0,0
2283,RG,I2_A,0,-0.00113286,0,-0.00113286
2284,RG,I3_A,0,-0.00113286,0,-0.00113286
2285,RG,I1,0,0,0,0
2286,RG,I4,0,0,0,0
2287,RG,I5,0,-0.00113286,0,-0.00113286
2288,RG,I6,0,-0.00113286,0,-0.00113286
2289,RH,I2_P,0,0,0,0
2290,RH,I3_P,0,0,0,0
2291,RH,I2_A,0,-0.00167061,0,-0.00167061
2292,RH,I3_A,0,-0.00167061,0,-0.00167061
2293,RH,I1,0,0,0,0
2294,RH,I4,0,0,0,0
2295,RH,I5,0,-0.00167061,0,-0.00167061
2296,RH,I6,0,-0.00167061,0,-0.00167061
2297,RI,I2_P,0,0,0,0
2298,RI,I3_P,0,0,0,0
2299,RI,I2_A,0.007751938,0.003012568,-0.009259259,-0.00473937
2300,RI,I3_A,0.015503876,0.010764506,0,-0.00473937
2301,RI,I1,0,0,0,0
2302,RI,I4,0,0,0,0
2303,RI,I5,0.006532745,0.020901656,0,-0.00473937
2304,RI,I6,0,-0.00473937,-0.042735043,-0.00473937
2305,RK,I2_P,0,0,0,0
2306,RK,I3_P,0,0,0,0
2307,RK,I2_A,0,-0.00534165,0,-0.00534165
2308,RK,I3_A,0,-0.00534165,0,-0.00534165
2309,RK,I1,0,0,0,0
2310,RK,I4,0,0,0,0
2311,RK,I5,0,-0.00534165,0,-0.00534165
2312,RK,I6,0,-0.00534165,0,-0.00534165
2313,RL,I2_P,0,0,0,0
2314,RL,I3_P,0,0,0,0
2315,RL,I2_A,0.01826304,0.034967928,-0.035947712,0.008064143
2316,RL,I3_A,0,-0.0115437,0,-0.0115437
2317,RL,I1,0,0,0,0
2318,RL,I4,0,0,0,0
2319,RL,I5,-0.004028526,0.022644334,-0.009534583,0.046148608
2320,RL,I6,0.020606969,0.047279829,-0.012982798,0.001114528
2321,RM,I2_P,0,0,0,0
2322,RM,I3_P,0,0,0,0
2323,RM,I2_A,0,-0.0019359,0,-0.0019359
2324,RM,I3_A,0,-0.0019359,0,-0.0019359
2325,RM,I1,0,0,0,0
2326,RM,I4,0,0,0,0
2327,RM,I5,0.008547009,0.006611109,0.006410256,0.004474356
2328,RM,I6,0,-0.0019359,0,-0.0019359
2329,RN,I2_P,0,0,0,0
2330,RN,I3_P,0,0,0,0
2331,RN,I2_A,0,-0.00220119,0,-0.00220119
2332,RN,I3_A,0.007751938,0.005550748,0,-0.00220119
2333,RN,I1,0,0,0,0
2334,RN,I4,0,0,0,0
2335,RN,I5,-0.01910828,-0.00220119,0,-0.00220119
2336,RN,I6,0,-0.00220119,0.006329114,0.004127924
2337,RP,I2_P,0,0,0,0
2338,RP,I3_P,0,0,0,0
2339,RP,I2_A,0,-0.000266724,0,-0.000266724
2340,RP,I3_A,0,-0.000266724,0,-0.000266724
2341,RP,I1,0,0,0,0
2342,RP,I4,0,0,0,0
2343,RP,I5,0,-0.000266724,0,-0.000266724
2344,RP,I6,0,-0.000266724,0,-0.000266724
2345,RQ,I2_P,0,0,0,0
2346,RQ,I3_P,0,0,0,0
2347,RQ,I2_A,0,-0.00554241,0,-0.00554241
2348,RQ,I3_A,0,-0.00554241,-0.009259259,-0.00554241
2349,RQ,I1,0,0,0,0
2350,RQ,I4,0,0,0,0
2351,RQ,I5,0.008547009,0.003004599,-0.008403361,-0.00554241
2352,RQ,I6,0,-0.00554241,0.006329114,0.000786704
2353,RR,I2_P,0.002809847,-0.009913695,-0.059503703,-0.038180447
2354,RR,I3_P,0,-0.019931803,-0.022900763,-0.0717
2355,RR,I2_A,0,-0.00514089,0,-0.00514089
2356,RR,I3_A,0,-0.00514089,0,-0.00514089
2357,RR,I1,-0.019354839,-0.012536347,0.010704919,0.01396739
2358,RR,I4,-0.010464563,-0.004132985,0.010704919,0.01396739
2359,RR,I5,0,-0.00514089,0,-0.00514089
2360,RR,I6,0,-0.00514089,-0.025641026,-0.00514089
2361,RS,I2_P,0,-0.005784669,0,0
2362,RS,I3_P,0,-0.005710507,0,0
2363,RS,I2_A,0.007751938,0.004080898,-0.009259259,-0.00367104
2364,RS,I3_A,0,-0.00367104,0,-0.00367104
2365,RS,I1,0.003903497,0.010280429,-0.008403361,-0.00734208
2366,RS,I4,0,-0.006526293,-0.008403361,-0.00734208
2367,RS,I5,0,-0.00367104,0,-0.00367104
2368,RS,I6,0.008403361,0.004732321,0,-0.00367104
2369,RT,I2_P,0,-0.003265175,0,0
2370,RT,I3_P,0,-0.003223313,0,0
2371,RT,I2_A,0.007751938,0.005679808,-0.009259259,-0.00207213
2372,RT,I3_A,0,-0.00207213,0,-0.00207213
2373,RT,I1,-0.012903226,-0.003683787,0,-0.00414426
2374,RT,I4,-0.012578616,-0.003683787,0,-0.00414426
2375,RT,I5,-0.006369427,-0.00207213,0,-0.00207213
2376,RT,I6,0,-0.00207213,0.006329114,0.004256984
2377,RV,I2_P,-0.007452202,0.013641302,0,0
2378,RV,I3_P,0,-0.00498554,0,0
2379,RV,I2_A,0.007751938,0.004546948,-0.018518519,-0.00320499
2380,RV,I3_A,0,-0.00320499,-0.009259259,-0.00320499
2381,RV,I1,0.016806723,0.011108963,-0.018840657,-4.06E-05
2382,RV,I4,0,-0.00569776,-0.018840657,-4.06E-05
2383,RV,I5,-0.010561272,0.005342019,0,-0.00320499
2384,RV,I6,0.016806723,0.013601733,0.012658228,0.009453238
2385,RW,I2_P,0.018691589,0.018271296,0,0
2386,RW,I3_P,0,-0.000414904,0,0
2387,RW,I2_A,0,-0.000266724,0,-0.000266724
2388,RW,I3_A,0,-0.000266724,0,-0.000266724
2389,RW,I1,0,-0.000474176,0,-0.000533448
2390,RW,I4,0,-0.000474176,0,-0.000533448
2391,RW,I5,0,-0.000266724,0,-0.000266724
2392,RW,I6,0,-0.000266724,0,-0.000266724
2393,RY,I2_P,0,-0.001683429,0,0
2394,RY,I3_P,0,-0.001661847,0,0
2395,RY,I2_A,0.007751938,0.006683608,0.006535948,0.005467618
2396,RY,I3_A,0,-0.00106833,0,-0.00106833
2397,RY,I1,0,-0.001899253,0,-0.00213666
2398,RY,I4,0,-0.001899253,0,-0.00213666
2399,RY,I5,0,-0.00106833,0.019230769,0.018162439
2400,RY,I6,0,-0.00106833,0,-0.00106833
2401,SA,I2_P,0,0,0,0
2402,SA,I3_P,0,0,0,0
2403,SA,I2_A,0,-0.00433664,0,-0.00433664
2404,SA,I3_A,0.015503876,0.011167236,-0.009259259,-0.00433664
2405,SA,I1,0,0,0,0
2406,SA,I4,0,0,0,0
2407,SA,I5,0.002177582,0.004210369,-0.001993105,0.002073616
2408,SA,I6,0,-0.00433664,0,-0.00433664
2409,SC,I2_P,0,0,0,0
2410,SC,I3_P,0,0,0,0
2411,SC,I2_A,0.015503876,0.015122436,-0.009259259,-0.00038144
2412,SC,I3_A,0,-0.00038144,0,-0.00038144
2413,SC,I1,0,0,0,0
2414,SC,I4,0,0,0,0
2415,SC,I5,0,-0.00038144,0,-0.00038144
2416,SC,I6,0,-0.00038144,0,-0.00038144
2417,SD,I2_P,0,0,0,0
2418,SD,I3_P,0,0,0,0
2419,SD,I2_A,0,-0.00233472,0,-0.00233472
2420,SD,I3_A,0,-0.00233472,0,-0.00233472
2421,SD,I1,0,0,0,0
2422,SD,I4,0,0,0,0
2423,SD,I5,0,-0.00233472,0,-0.00233472
2424,SD,I6,0,-0.00233472,0,-0.00233472
2425,SE,I2_P,0,0,0,0
2426,SE,I3_P,0,0,0,0
2427,SE,I2_A,-0.005649718,-0.0071168,0,-0.0071168
2428,SE,I3_A,-0.005649718,-0.0071168,0,-0.0071168
2429,SE,I1,0,0,0,0
2430,SE,I4,0,0,0,0
2431,SE,I5,0,-0.0071168,0.006410256,-0.000706544
2432,SE,I6,0,-0.0071168,0,-0.0071168
2433,SF,I2_P,0,0,0,0
2434,SF,I3_P,0,0,0,0
2435,SF,I2_A,0.007751938,0.006272258,-0.009259259,-0.00147968
2436,SF,I3_A,0,-0.00147968,0,-0.00147968
2437,SF,I1,0,0,0,0
2438,SF,I4,0,0,0,0
2439,SF,I5,0,-0.00147968,-0.008403361,-0.00147968
2440,SF,I6,0,-0.00147968,0,-0.00147968
2441,SG,I2_P,0,0,0,0
2442,SG,I3_P,0,0,0,0
2443,SG,I2_A,0,-0.00080896,0,-0.00080896
2444,SG,I3_A,0,-0.00080896,0,-0.00080896
2445,SG,I1,0,0,0,0
2446,SG,I4,0,0,0,0
2447,SG,I5,0,-0.00080896,0,-0.00080896
2448,SG,I6,0,-0.00080896,0,-0.00080896
2449,SH,I2_P,0,0,0,0
2450,SH,I3_P,0,0,0,0
2451,SH,I2_A,0,-0.00119296,0,-0.00119296
2452,SH,I3_A,0,-0.00119296,0,-0.00119296
2453,SH,I1,0,0,0,0
2454,SH,I4,0,0,0,0
2455,SH,I5,0,-0.00119296,0,-0.00119296
2456,SH,I6,0,-0.00119296,0,-0.00119296
2457,SI,I2_P,0,0,0,0
2458,SI,I3_P,0,0,0,0
2459,SI,I2_A,0,-0.00338432,0,-0.00338432
2460,SI,I3_A,0.007751938,0.004367618,-0.009259259,-0.00338432
2461,SI,I1,0,0,0,0
2462,SI,I4,0,0,0,0
2463,SI,I5,0.017094017,0.013709697,-0.016806723,-0.00338432
2464,SI,I6,0,-0.00338432,0,-0.00338432
2465,SK,I2_P,0,0,0,0
2466,SK,I3_P,0,0,0,0
2467,SK,I2_A,0,-0.0038144,0,-0.0038144
2468,SK,I3_A,0,-0.0038144,0,-0.0038144
2469,SK,I1,0,0,0,0
2470,SK,I4,0,0,0,0
2471,SK,I5,0.008547009,0.004732609,0.006410256,0.002595856
2472,SK,I6,0,-0.0038144,0,-0.0038144
2473,SL,I2_P,0,0,0,0
2474,SL,I3_P,0,0,0,0
2475,SL,I2_A,-0.005649718,-0.0082432,-0.002723312,-0.001707252
2476,SL,I3_A,-0.011299435,-0.0082432,0.010348584,0.011364643
2477,SL,I1,0,0,0,0
2478,SL,I4,0,0,0,0
2479,SL,I5,-0.012738854,-0.0082432,-0.018799828,-0.001832944
2480,SL,I6,-0.010704919,0.000160161,-0.008547009,-0.0082432
2481,SM,I2_P,0,0,0,0
2482,SM,I3_P,0,0,0,0
2483,SM,I2_A,0,-0.0013824,0,-0.0013824
2484,SM,I3_A,0,-0.0013824,0,-0.0013824
2485,SM,I1,0,0,0,0
2486,SM,I4,0,0,0,0
2487,SM,I5,0.008547009,0.007164609,0,-0.0013824
2488,SM,I6,0.008403361,0.007020961,0.006329114,0.004946714
2489,SN,I2_P,0,0,0,0
2490,SN,I3_P,0,0,0,0
2491,SN,I2_A,0,-0.00157184,0,-0.00157184
2492,SN,I3_A,-0.005649718,-0.00157184,0,-0.00157184
2493,SN,I1,0,0,0,0
2494,SN,I4,0,0,0,0
2495,SN,I5,0.008547009,0.006975169,0,-0.00157184
2496,SN,I6,0,-0.00157184,0.012658228,0.011086388
2497,SP,I2_P,0,0,0,0
2498,SP,I3_P,0,0,0,0
2499,SP,I2_A,0,-0.000190464,0,-0.000190464
2500,SP,I3_A,0,-0.000190464,0,-0.000190464
2501,SP,I1,0,0,0,0
2502,SP,I4,0,0,0,0
2503,SP,I5,0,-0.000190464,0,-0.000190464
2504,SP,I6,0,-0.000190464,0,-0.000190464
2505,SQ,I2_P,0,0,0,0
2506,SQ,I3_P,0,0,0,0
2507,SQ,I2_A,0,-0.00395776,0,-0.00395776
2508,SQ,I3_A,0,-0.00395776,0,-0.00395776
2509,SQ,I1,0,0,0,0
2510,SQ,I4,0,0,0,0
2511,SQ,I5,0.008547009,0.004589249,0,-0.00395776
2512,SQ,I6,0,-0.00395776,-0.008547009,-0.00395776
2513,SR,I2_P,0,0,0,0
2514,SR,I3_P,0,0,0,0
2515,SR,I2_A,0,-0.00367104,0,-0.00367104
2516,SR,I3_A,0.007751938,0.004080898,-0.009259259,-0.00367104
2517,SR,I1,0,0,0,0
2518,SR,I4,0,0,0,0
2519,SR,I5,0,-0.00367104,0,-0.00367104
2520,SR,I6,0,-0.00367104,0,-0.00367104
2521,SS,I2_P,0.018691589,0.005765606,-0.014247975,-0.034440223
2522,SS,I3_P,0.005109923,0.004765143,-0.015696029,-0.02872809
2523,SS,I2_A,0,-0.00262144,0,-0.00262144
2524,SS,I3_A,0,-0.00262144,0,-0.00262144
2525,SS,I1,0.001951748,0.000384304,0,-0.00262144
2526,SS,I4,-0.006289308,-0.008019058,0,-0.00262144
2527,SS,I5,0,-0.00262144,0,-0.00262144
2528,SS,I6,0,-0.00262144,0,-0.00262144
2529,ST,I2_P,0.018691589,0.016359972,0,0
2530,ST,I3_P,0,-0.002301724,0,0
2531,ST,I2_A,0,-0.00147968,0,-0.00147968
2532,ST,I3_A,0,-0.00147968,0,-0.00147968
2533,ST,I1,-0.012903226,-0.002630542,0,-0.00295936
2534,ST,I4,0,-0.002630542,0,-0.00295936
2535,ST,I5,0,-0.00147968,0,-0.00147968
2536,ST,I6,0,-0.00147968,0,-0.00147968
2537,SV,I2_P,-0.013071895,-0.003606342,0,0
2538,SV,I3_P,0,-0.003560107,0,0
2539,SV,I2_A,0.007751938,0.005463298,-0.009259259,-0.00228864
2540,SV,I3_A,0,-0.00228864,0,-0.00228864
2541,SV,I1,0,-0.004068693,-0.016806723,-0.00457728
2542,SV,I4,-0.012578616,-0.004068693,-0.016806723,-0.00457728
2543,SV,I5,-0.006369427,-0.00228864,-0.008403361,-0.00228864
2544,SV,I6,0,-0.00228864,0,-0.00228864
2545,SW,I2_P,0,-0.000300125,0,0
2546,SW,I3_P,0,-0.000296277,0,0
2547,SW,I2_A,0,-0.000190464,0,-0.000190464
2548,SW,I3_A,0,-0.000190464,0,-0.000190464
2549,SW,I1,0,-0.000338603,0,-0.000380928
2550,SW,I4,0,-0.000338603,0,-0.000380928
2551,SW,I5,0,-0.000190464,0,-0.000190464
2552,SW,I6,0,-0.000190464,0,-0.000190464
2553,SY,I2_P,0,-0.001202114,0,0
2554,SY,I3_P,-0.013071895,-0.001186702,0,0
2555,SY,I2_A,-0.005649718,-0.00076288,0.013071895,0.012309015
2556,SY,I3_A,0,-0.00076288,0,-0.00076288
2557,SY,I1,0,-0.001356231,0,-0.00152576
2558,SY,I4,0,-0.001356231,0,-0.00152576
2559,SY,I5,0,-0.00076288,0,-0.00076288
2560,SY,I6,0,-0.00076288,0,-0.00076288
2561,TA,I2_P,0,0,0,0
2562,TA,I3_P,0,0,0,0
2563,TA,I2_A,0.007751938,0.005304108,-0.009259259,-0.00244783
2564,TA,I3_A,0.015503876,0.013056046,0,-0.00244783
2565,TA,I1,0,0,0,0
2566,TA,I4,0,0,0,0
2567,TA,I5,0,-0.00244783,0.006410256,0.003962426
2568,TA,I6,0,-0.00244783,0,-0.00244783
2569,TC,I2_P,0,0,0,0
2570,TC,I3_P,0,0,0,0
2571,TC,I2_A,-0.005649718,-0.000215305,-0.002723312,0.006320643
2572,TC,I3_A,0,-0.000215305,0,-0.000215305
2573,TC,I1,0,0,0,0
2574,TC,I4,0,0,0,0
2575,TC,I5,0,-0.000215305,0,-0.000215305
2576,TC,I6,0,-0.000215305,0,-0.000215305
2577,TD,I2_P,0,0,0,0
2578,TD,I3_P,0,0,0,0
2579,TD,I2_A,0,-0.00131784,0,-0.00131784
2580,TD,I3_A,0,-0.00131784,0,-0.00131784
2581,TD,I1,0,0,0,0
